Produto	Descrição	Família	Origem
E01070	BALDE PLASTICO 1,75 L PARA RECHEIOS	3003	30
E01079	SACOLA KRAFT 80 G - PANETONE CATTERINO 2025	3003	30
E01081	BOBINA FILME BBT GERMANI GALLETA ROSQUITA LECHE 300 G BOPP+PP	3001	30
E01082	BOBINA FILME BBT GERMANI GALLETA ROSQUITA CHOCOLATE 300 G BOPP+PP	3001	30
E01083	BOBINA FILME BBT GERMANI GALLETA ROSQUITA COCO 300 G BOPP+PP	3001	30
E01085	TAMPA METALICA ARJEK BR-1 70 MM ALTA CHAPADO PRETO	3003	30
E01090	SACOLA CATTERINO DELIVERY	3006	30
E01091	TUBO LATA BISCOITO PISTACHE COBERTO COM CHOCOLATE	3003	30
E01092	TUBO LATA BISCOITO LIMAO COBERTO COM CHOCOLATE	3003	30
E01093	INATIVO BOBINA FILME BBT LUGANO NATA/LIMAO 180 G	3001	30
E01145	CAIXA MILK PRINTI CARTAO 300G TRUFA BELGA	3003	30
E01146	CAIXA MILK PRINTI CARTAO 300G WAFFER COBERTO COM CHOCOLATE E CONFEITO	3003	30
E01147	CAIXA MILK PRINTI CARTAO 300G BISCOITO NATA COBERTO COM CHOCOLATE	3003	30
E01149	CAIXA PIRAMIDE PRINTI CARTAO 300G LAMINACAO BRILHO NATAL	3003	30
E01150	QUEBRA CABECA PERSONALIZADO CATTE	3006	30
E01151	CAIXA CATTE AVELA LOVERS	3003	30
E01152	ROTULO VERRINE TIRAMISSU	3005	30
E01153	ROTULO VERRINE RED VELVET	3005	30
E01154	ROTULO VERRINE LIMAO	3005	30
E01155	ROTULO VERRINE DOCE DE LEITE	3005	30
E01156	ROTULO VERRINE BLACK	3005	30
E01157	ROTULO VERRINE BROWNIE	3005	30
E01158	SACO PAPEL BRANCO SANFONADO PARA PIPOCA	3006	30
E01170	TAG DE PARA CIRCULO AZUL PRINT	3006	30
E01172	BOBINA FILME BMIT PANTANITOS CARNE 63 G BOPP+PP	3001	30
E01173	BOBINA FILME BMIT PANTANITOS GALINHA 63 G BOPP+PP	3001	30
E01174	TAMPA POTE PLASTICO DOCE DE LEITE	3003	30
E01175	POTE PLASTICO 370 ML DOCE DE LEITE	3003	30
E01177	POTE 180ML ACRILICO TRANSPARENTE	3003	30
E01178	SACO POLI 11X19	3003	30
E01180	BOBINA FILME TERMOENCOLHIVEL POLIOLEFINICO 400 MM X 11 MC C 2000 M	3001	30
E01182	CAIXA PASCOA 2026 OVO CHOCOLATE AO LEITE 110 GR	3003	30
E01183	CAIXA PASCOA 2026 OVINHOS DE CHOCOLATE DUO 50 GR	3003	30
E01184	CAIXA PASCOA 2026 COELHO DE CHOCOLATE AO LEITE 120 GR	3003	30
E01185	CINTA PASCOA 2026 GOLDEN EGGS 180 GR	3003	30
E01186	CAIXA PASCOA 2026 OVO CHOCOLATE AO LEITE 280 GR	3003	30
E01187	CAIXA PASCOA 2026 OVO CHOCOLATE AO LEITE ZERO 280 GR	3003	30
E01188	CAIXA PASCOA 2026 3 COELHOS 50 GR	3003	30
E01189	CINTA PASCOA 2026 GOLDEN EGGS RECHEADOS 270 GR	3003	30
E01190	CAIXA PASCOA 2026 OVO CHOCOLATE AO LEITE RECHEADO AVELA 250 GR	3003	30
E01191	CAIXA PASCOA 2026 OVO CHOCOLATE BRANCO RECHEADO COOKIE 250 GR	3003	30
E01192	CAIXA PASCOA 2026 OVO CHOCOLATE AO LEITE RECHEADO FRAMBOESA E CHOCOLATE BRANCO 250 GR	3003	30
E01193	CAIXA PASCOA 2026 OVO CHOCOLATE DUO 280 GR	3003	30
E01194	CAIXA PAPELAO RECICLADO OVO 6 UNIDADES	3003	30
E01197	CINTA PASCOA 2026 3 COELHOS 50 GR	3003	30
E01198	FOLHA CHUMBO 8 X 7,5 CM MARROM COM PONTOS	3005	30
E01199	FOLHA CHUMBO 10 X 9,7 CM MARROM COM PONTOS	3005	30
E01200	FOLHA CHUMBO 12 X 12 CM MARROM	3005	30
E01201	FOLHA CHUMBO 10 X 10 CM PRATA	3005	30
E01202	FOLHA CHUMBO 12 X 12 CM PRATA	3005	30
E01203	FOLHA CHUMBO 12 X 12 CM AZUL ESCURO	3005	30
E01204	FOLHA CHUMBO 16 X 15,6 CM TOFFE	3005	30
E01205	FOLHA CHUMBO 10 X 10 CM AZUL ESCURO	3005	30
E01206	FOLHA CHUMBO 8 X 8 CM AZUL ESCURO	3005	30
E01207	FOLHA CHUMBO 10 X 9,8 CM TOFFE	3005	30
E01208	FOLHA CHUMBO 43,5 X 59 CM LARANJA COM LISTRAS	3005	30
E01209	FOLHA CHUMBO 43,5 X 59 CM MARMORIZADO AZUL	3005	30
E01210	FOLHA CHUMBO 43,5 X 59 CM LARANJA	3005	30
E01211	FOLHA CHUMBO 43,5 X 59 CM MARMORIZADO AMARELO	3005	30
E01212	FOLHA CHUMBO 43,5 X 59 CM AZUL ESCURO	3005	30
E01213	FOLHA CHUMBO EM ROLO 50 CM PRATA	3005	30
E01214	FOLHA EXPRESS OVO DE PASCOA 35 X 35 CM OUTRO FOSCO	3005	30
E01215	FOLHA CHUMBO 16 X 15,6 CM LILAS	3005	30
E01216	FOLHA CHUMBO 16 X 15,6 CM TURQUESA	3005	30
E01217	FOLHA CHUMBO 43,5 X 59 CM TURQUESA	3005	30
E01218	FOLHA CHUMBO 43,5 X 58,5 CM ROSE GOLD	3005	30
E01219	FOLHA CHUMBO 40 X 50 CM MARROM	3005	30
E01220	FOLHA CHUMBO 43,5 X 59 CM AZUL CLARO	3005	30
E01221	SACOLA PP PLANA 30 X 23 X 15 CM FOSCA ROSA CLARO	3006	30
E01222	SACOLA PP PLANA 30 X 23 X 15 CM FOSCA AZUL CLARO	3006	30
E01223	BERCO OVO DE PASCOA 50 G	3003	30
E01230	BOBINA FILME BCAT BARRA CHOC AO LEITE 30 G BOPP METAL+PET COLD SEAL	3001	30
E01231	BOBINA FILME BCAT BARRA CHOC BRANCO 30 G BOPP METAL+PET COLD SEAL	3001	30
E01232	BOBINA FILME BCAT BARRA CHOC AO LEITE ZERO 30 G BOPP METAL+PET COLD SEAL	3001	30
E01233	BOBINA FILME BCAT BARRA CHOC BRANCO ZERO 30 G BOPP METAL+PET COLD SEAL	3001	30
E01234	BOBINA FILME BCAT BARRA CHOC 85 % 30 G BOPP METAL+PET COLD SEAL	3001	30
E01235	BOBINA FILME BCAT BARRA CHOC AO LEITE C BISC BLACK E CREM AVELA 45 G BOPP METAL+PET COLD SEAL	3001	30
E01236	BOBINA FILME BCAT BARRA CHOC AO LEITE C BISC BLACK E CREM BAUN 45 G BOPP METAL+PET COLD SEAL	3001	30
E01237	BOBINA FILME BCAT BARRA CHOC AO LEITE C BISC E CARML SAL 45 G BOPP METAL+PET COLD SEAL	3001	30
E01238	BOBINA FILME BCAT BARRA CHOC BRANCO C BISC E DL 45 G BOPP METAL+PET COLD SEAL	3001	30
E01239	BOBINA FILME BCAT BARRA CHOC BRANCO C BISC E CREM LIMAO 45 G BOPP METAL+PET COLD SEAL	3001	30
E01240	BOBINA FILME BCAT BARRA CHOC BRANCO C BISC E CREM MANGA 45 G BOPP METAL+PET COLD SEAL	3001	30
E01241	BOBINA FILME BCAT BARRA CHOC AO LEITE C BISC E CREM MORANG 45 G BOPP METAL+PET COLD SEAL	3001	30
E01242	BOBINA FILME BCAT BARRA CHOC BRANCO 80 G BOPP METAL+PET COLD SEAL	3001	30
E01243	BOBINA FILME BCAT BARRA CHOC AO LEITE 80 G BOPP METAL+PET COLD SEAL	3001	30
E01244	BOBINA FILME BCAT BARRA CHOC MEIO AMARGO 80 G BOPP METAL+PET COLD SEAL	3001	30
E01245	BOBINA FILME BCAT BARRA CHOC BRANCO ZERO 80 G BOPP METAL+PET COLD SEAL	3001	30
E01246	BOBINA FILME BCAT BARRA CHOC AO LEITE ZERO 80 G BOPP METAL+PET COLD SEAL	3001	30
E01247	BOBINA FILME BCAT BARRA CHOC 85 % 80 G BOPP METAL+PET COLD SEAL	3001	30
E01248	BOBINA FILME BCAT BARRA CHOC AO LEITE C CREM AVELA E BAUN 100 G BOPP METAL+PET COLD SEAL	3001	30
E01249	BOBINA FILME BCAT BARRA CHOC AO LEITE C CARML E CREM BAUN 100 G BOPP METAL+PET COLD SEAL	3001	30
E01250	BOBINA FILME BCAT BARRA CHOC AO LEITE C CREM FRUTAS V E BAUN 100 G BOPP METAL+PET COLD SEAL	3001	30
E01251	BOBINA FILME BCAT BARRA CHOC AO LEITE C CREM MENTA E BAUN 100 G BOPP METAL+PET COLD SEAL	3001	30
E01252	BOBINA FILME BCAT BARRA CHOC BRANCO C CREM COCO E ABACX 100 G BOPP METAL+PET COLD SEAL	3001	30
E01253	BOBINA FILME BCAT BARRA CHOC BRANCO C CREM MANGA E BAUN 100 G BOPP METAL+PET COLD SEAL	3001	30
E01254	BOBINA FILME BCAT BARRA CHOC BRANCO C CREM FRAMB E BAUN 100 G BOPP METAL+PET COLD SEAL	3001	30
E01255	BOBINA FILME BCAT BARRA CATTE MAX CLASSICO 248 G BOPP METAL+PET COLD SEAL	3001	30
E01256	BOBINA FILME BCAT BARRA CATTE MAX BLACK 248 G BOPP METAL+PET COLD SEAL	3001	30
E01257	BOBINA FILME BCAT BARRA CATTE MAX CARAMELO 248 G BOPP METAL+PET COLD SEAL	3001	30
E01258	BOBINA FILME BCAT BARRA CATTE MAX CHEESECAKE 248 G BOPP METAL+PET COLD SEAL	3001	30
E01259	BOBINA FILME BCAT BARRA CATTE MAX AVELA C BISC BLACK 248 G BOPP METAL+PET COLD SEAL	3001	30
E01260	BOBINA FILME BCAT BARRA CATTE MAX AVELA E UVA 200 G BOPP METAL+PET COLD SEAL	3001	30
E01261	INAITIVO - BOBINA FILME BCAT BARRA CATTE MAX AVELA E UVA VERDE 200 G BOPP METAL+PET COLD SEAL	3001	30
E01262	BOBINA FILME BCAT BARRA CATTE MAX AVELA 200 G BOPP METAL+PET COLD SEAL	3001	30
E01263	BOBINA FILME BCAT BARRA CATTE MAX AO LEITE 180 G BOPP METAL+PET COLD SEAL	3001	30
E01264	BOBINA FILME BCAT BARRA CATTE MAX BRANCO 180 G BOPP METAL+PET COLD SEAL	3001	30
E01265	FUNDO CAIXA CATTERINO SPECIALE SORTIDO - 6	3003	30
E01266	FUNDO CAIXA CATTERINO SPECIALE SORTIDO - 12	3003	30
E01267	FUNDO CAIXA CATTERINO SPECIALE SORTIDO - 24	3003	30
E01268	FUNDO CAIXA CATTERINO SPECIALE AO LEITE - 6	3003	30
E01269	FUNDO CAIXA CATTERINO SPECIALE AO LEITE - 12	3003	30
E01270	FUNDO CAIXA CATTERINO SPECIALE AO LEITE - 24	3003	30
E01271	BOBINA FILME BCAT BOMBOM CATTE AO LEITE 10 G BOPP METAL+PET COLD SEAL	3001	30
E01272	BOBINA FILME BCAT BOMBOM CATTE AVELA 10 G BOPP METAL+PET COLD SEAL	3001	30
E01273	BOBINA FILME BCAT BOMBOM CATTE CREMINO 10 G BOPP METAL+PET COLD SEAL	3001	30
E01274	BOBINA FILME BCAT BOMBOM CATTE COCO 10 G BOPP METAL+PET COLD SEAL	3001	30
E01275	BOBINA FILME BCAT BOMBOM CATTE COOKIE 10 G BOPP METAL+PET COLD SEAL	3001	30
E01276	INATIVO - BOBINA FILME BCAT BOMBOM CATTE COOKIE 10 G BOPP METAL+PET COLD SEAL	3001	30
E01277	BOBINA FILME BCAT BOMBOM CATTE PISTACHE 10 G BOPP METAL+PET COLD SEAL	3001	30
SA001	SEMI-ACABADO CHOCOLATE BRANCO ZERO	30002	300
SA002	SEMI-ACABADO CHOCOLATE AO LEITE ZERO	30002	300
SAB001	SEMI-ACABADOS BOMBOM DELIZIE AO LEITE 10G	30003	300
SAB002	SEMI-ACABADOS BOMBOM SOPRAFINNO AMENDOIM 10G	30003	300
SAB003	SEMI-ACABADOS BOMBOM DELIZIE CAPPUCCINO 10G	30003	300
SAB004	SEMI-ACABADOS BOMBOM SOPRAFINNO GIANDUIA 10G	30003	300
SAB005	SEMI-ACABADOS BOMBOM DELIZIE LARANJA 10G	30003	300
SAB006	SEMI-ACABADOS BOMBOM DELIZIE MANGA 10G	30003	300
SAB007	SEMI-ACABADOS BOMBOM DELIZIE MENTA 10G	30003	300
SAB008	SEMI-ACABADOS BOMBOM  DELIZIE MORANGO 10G	30003	300
000330	PALLETS PBR	3100	31
000356	BIG BAG FARINHA DE TRIGO BUNGE	3101	31
000357	BIG BAG FARINHA DE TRIGO GALOPOLIS	3101	31
000358	BIG BAG FARINHA DE TRIGO SPECHT	3101	31
000359	BIG BAG FARINHA DE TRIGO ESTRELA	3101	31
000360	BIG BAG FARINHA DE TRIGO COTRICAMPO	3101	31
000361	BIG BAG FARINHA DE TRIGO SANTA MARIA	3101	31
000362	BIG BAG FARINHA DE TRIGO MOINHO TRES	3101	31
000363	BIG BAG FARINHA DE TRIGO FAROTTI	3101	31
000364	BIG BAG FARINHA DE TRIGO TRADICAO	3101	31
000365	BIG BAG FARINHA DE TRIGO ITAIPU	3101	31
000366	BIG BAG FARINHA DE TRIGO CIDADE BELLA	3101	31
000367	BIG BAG ACUCAR	3101	31
000368	BIG BAG ACUCAR ENERGY	3101	31
000369	BIG BAG ACUCAR NUMERO UM	3101	31
000370	PALLETS TROMBINI	3100	31
000371	TUBETES INPLASUL	3100	31
000372	PALLETS TERCEIROS	3100	31
000373	PALLETS SALEZIO	3100	31
000374	PALLETS SELMI	3100	31
000375	PALLETS CAMPAL	3100	31
000376	PALLETS BISTEX	3100	31
000377	BOMBONA PLASTICA HYPLASS	3100	31
001130	TUBETES PLASTICOS ITALIA	3100	31
001861	BIG BAG ACUCAR CANA CAYANA	3101	31
001936	PALLETS GALOPOLIS	3100	31
002110	BIG BAG TONDO	3101	31
002308	BIG BAG FARINHA DE TRIGO CASQUENSE	3101	31
002785	BIG BAG FARINHA DE TRIGO FAROTTI DESCARTAVEL	3101	31
C00915	CAIXA PAPELAO CPT 19 DUKITAS BISCOITOS EMPILHADOS	4003	40
E00899	INATIVO CAIXA PAPELAO CPT 19 DUKITAS BISCOITO EMPILHADOS	4002	40
E00900	BOBINA FILME BMT BOM GRADO PARAFUSO 500 G BOPP + PP	4002	40
E00901	BOBINA FILME BMT BOM GRADO ESPAGUETE 500 G BOPP + PP	4002	40
E00902	BOBINA FILME BMT BELLA DICA PARAFUSO 500 G PET + PP	4002	40
E00903	BOBINA FILME BMT BELLA DICA PENNE 500 G PET + PP	4002	40
E00904	BOBINA FILME BMT BELLA DICA ESPAGUETE 500 G PET + PP	4002	40
E00905	BOBINA FILME BMT VILLONI PENNE 500 G PET + PP	4002	40
E00906	BOBINA FILME BBT DUKITA AGUA E SAL 345 BOPP MONOCAMADA	4002	40
E00907	BOBINA FILME BMT VILLONI FUSILI 500 G PET + PP	4002	40
E00910	BOBINA FILME BMT NUTRIROSA ESPAGUETE 500 G PET + PP	4002	40
E00911	BOBINA FILME BMT NUTRIROSA PARAFUSO 500 G PET + PP	4002	40
E00912	BOBINA FILME BMT NUTRIROSA PENNE 500 G PET + PP	4002	40
E01094	INATIVO BOBINA FILME BBT LUGANO NATA 180 G	4002	40
E01095	INATIVO BOBINA FILME BBT LUGANO LIMAO 180 G	4002	40
E01143	BOBINA FILME BBT LUGANO NATA/LIMAO	4002	40
E01279	BOBINA FILME BMT GALO ESPAGUETE SEM OVOS 500 G PET + PP	4002	40
E01280	ROTULO MASSA ESPEGUETE SEM OVOS GALO	4002	40
F00908	FARINHA DE TRIGO COTRIEL	4001	40
F00909	FARINHA DE TRIGO BELLA DICA	4001	40
1020123	GERMANI MASSA COM OVOS PENNE 20 X 500 G	40001	400
1020124	GERMANI MASSA COM OVOS PARAFUSO 20 X 500 G	40001	400
1020125	GERMANI MASSA COM OVOS ESPAGUETE 20 X 500 G	40002	400
1020131	GERMANI MASSA COM OVOS MACARRAO RIGATE 20 X 500 G	40001	400
1020132	GERMANI MASSA COM OVOS TORTILHONE 20 X 500 G	40001	400
1020147	GERMANI MASSA COM OVOS LINGUINE 20 X 500 G	40002	400
1021123	GERMANI MASSA SEM OVOS PENNE 20 X 500 G	40001	400
1021124	GERMANI MASSA SEM OVOS PARAFUSO 20 X 500 G	40001	400
1021125	GERMANI MASSA SEM OVOS ESPAGUETE 20 X 500 G	40002	400
1021133	GERMANI MASSA SEM OVOS PARAFUSO 10 X 1 KG	40001	400
1021146	GERMANI MASSA SEM OVOS ESPAGUETE 10 X 1 KG	40002	400
1024123	INATIVO GERMANI MASSA GRANO DURO PENNE 12 X 500 G	40005	400
1024125	INATIVO GERMANI MASSA GRANO DURO ESPAGUETE 20 X 500 G	40006	400
1024145	INATIVO GERMANI MASSA GRANO DURO FUSILLI 12 X 500 G	40005	400
1120123	COROA MASSA COM OVOS PENNE 20 X 500 G	40001	400
1120124	COROA MASSA COM OVOS PARAFUSO 20 X 500 G	40001	400
1120125	COROA MASSA COM OVOS ESPAGUETE 20 X 500 G	40002	400
1220123	FILLER MASSA COM OVOS PENNE 20 X 500 G	40003	400
1220124	FILLER MASSA COM OVOS PARAFUSO 20 X 500 G	40003	400
1220125	FILLER MASSA COM OVOS ESPAGUETE 20 X 500 G	40004	400
1623123	LEVIT MASSA INTEGRAL PENNE 20 X 500 G	40007	400
1623124	LEVIT MASSA INTEGRAL PARAFUSO 20 X 500 G	40007	400
1623125	LEVIT MASSA INTEGRAL ESPAGUETE 20 X 500 G	40008	400
2120124	INATIVO YPIRANGA MASSA COM OVOS PARAFUSO 20 X 500 G	40001	400
2120125	INATIVO YPIRANGA MASSA COM OVOS ESPAGUETE 20 X 500 G	40002	400
2320123	SANTA FELICIDADE MASSA COM OVOS PENNE 20 X 500 G	40003	400
2320124	SANTA FELICIDADE MASSA COM OVOS PARAFUSO 20 X 500 G	40003	400
2320125	SANTA FELICIDADE MASSA COM OVOS ESPAGUETE 20 X 500 G	40004	400
2321124	SANTA FELICIDADE MASSA SEM OVOS PARAFUSO 20 X 500 G	40003	400
2321125	SANTA FELICIDADE MASSA SEM OVOS ESPAGUETE 20 X 500 G	40004	400
2420173	INATIVO FLAMBOYANT MASSA COM OVOS ESPAGUETE 24 X 500 G	40002	400
2421172	INATIVO FLAMBOYANT MASSA SEM OVOS ESPAGUETE 12 X 1 KG	40002	400
2421173	INATIVO FLAMBOYANT MASSA SEM OVOS ESPAGUETE 24 X 500 G	40002	400
2521124	INATIVO TODESCHINI MASSA SEM OVOS PARAFUSO 20 X 500 G	40001	400
2621124	INATIVO GALO MASSA SEM OVOS PARAFUSO 20 X 500 G	40001	400
2721125	COLOLO MASSA SEM OVOS ESPAGUETE 20 X 500 G	40002	400
2821134	GREEN MASSA SEM OVOS PARAFUSO 24 X 500 G	40003	400
2821135	GREEN MASSA SEM OVOS PENNE 24 X 500 G	40003	400
2821173	GREEN MASSA SEM OVOS ESPAGUETE 24 X 500 G	40002	400
2920124	BOMGRADO MASSA COM OVOS PARAFUSO 20 X 500 G	40001	400
2920125	BOMGRADO MASSA COM OVOS ESPAGUETE 20 X 500 G	40002	400
3023129	VILLONI MASSA INTEGRAL FUSILLI 20 X 500 G	40007	400
3023141	VILLONI MASSA ESPAGUETE INTEGRALE 20 X 500 G	40008	400
3023169	VILLONI MASSA PENNE INTEGRALE 20 X 500G	40007	400
3120123	BELLA DICA MASSA COM OVOS PENNE 20 X 500 G	40001	400
3120124	BELLA DICA MASSA COM OVOS PARAFUSO 20 X 500 G	40001	400
3120125	BELLA DICA MASSA COM OVOS ESPAGUETE 20 X 500 G	40002	400
3220123	INATIVO FANTASTICO MASSA COM OVOS PENNE 20 X 500 G	40003	400
3220124	INATIVO FANTASTICO MASSA COM OVOS PARAFUSO 20 X 500 G	40003	400
3420123	NUTRIROSA MASSA COM OVOS PENNE 20 X 500 G	40001	400
3420124	NUTRIROSA MASSA COM OVOS PARAFUSO 20 X 500 G	40001	400
3420125	NUTRIROSA MASSA COM OVOS ESPAGUETE 20 X 500 G	40002	400
3524125	CASA GERMANI MASSA GRANO DURO ESPAGUETE 20 X 500 G	40002	400
3524453	CASA GERMANI MASSA GRANO DURO FUSILLI 12 X 500 G	40001	400
3524454	CASA GERMANI MASSA GRANO DURO PENNE 12 X 500 G	40001	400
3821657	SELMI MASSA SEM OVOS ESPAGUETE SEM OVOS 30 X 500 G	40002	400
1746229	CATTERINO ALFAJOR DOCE DE LEITE E CHOCOLATE AO LEITE 10 X 60 G	41001	410
1746230	CATTERINO ALFAJOR DOCE DE LEITE E CHOCOLATE BRANCO 10 X 60 G	41001	410
1748298	CATTERINO BARRA CHOCOLATE 75 % 10 X 70 G	41006	410
1748299	CATTERINO BARRA CHOCOLATE AO LEITE 10 X 70 G	41006	410
1748300	CATTERINO BARRA CHOCOLATE LEITE COM FRUTAS VERMELHAS 10 X 70 G	41006	410
1748301	CATTERINO BARRA CHOCOLATE AO LEITE ZERO ACUCAR 10 X 70 G	41006	410
1748302	CATTERINO BARRA CHOCOLATE BRANCO 10 X 70 G	41006	410
1748303	CATTERINO BARRA CHOCOLATE BRANCO CARAMELIZADO 10 X 70 G	41006	410
1748304	CATTERINO BARRA CHOCOLATE BRANCO COM COCO QUEIMADO 10 X 70 G	41006	410
1748305	CATTERINO BARRA CHOCOLATE BRANCO ZERO 10 X 70 G	41006	410
1748307	CATTERINO BARRA CHOCOLATE MEIO AMARGO 10 X 70 G	41006	410
1748326	CATTERINO BARRA CHOCOLATE BRANCO ZERO COM FRUTAS VERMELHAS 10 X 70 G	41006	410
1749214	CATTERINO BISCOITO COM CHOCOLATE AO LEITE 10 X 100 G	41005	410
1749215	CATTERINO BISCOITO COM CHOCOLATE BRANCO 10 X 100 G	41005	410
1749216	CATTERINO BISCOITO COM CHOCOLATE GIANDUIA 10 X 100 G	41005	410
1749438	INATIVO CATTERINO BISCOITO COM CHOCOLATE CHOCOLATE AO LEITE 10 X 100 G	41005	410
1749601	CATTERINO BISCOITO COM CHOCOLATE AO LEITE ZERO 10 X 90 G	41005	410
1749602	CATTERINO BISCOITO COM CHOCOLATE BRANCO ZERO 10 X 90 G	41005	410
1754346	CATTERINO DRAGEAS FLOCOS CHOC AO LEITE 10 X 100 G	41003	410
1754347	CATTERINO DRAGEAS FLOCOS CHOCOLATE  BRANCO 10 X 100 G	41003	410
1754348	CATTERINO DRAGEAS FLOCOS MIX 10 X 100 G	41003	410
1761412	CATTERINO SPECIALE GANACHE AO LEITE 6 X 160 G	41002	410
1761413	CATTERINO SPECIALE GANACHE AO LEITE 6 X 290 G	41002	410
1761414	CATTERINO SPECIALE GANACHE AO LEITE 10 X 75 G	41002	410
1761415	CATTERINO SPECIALE GANACHE SORTIDO 6 X 160 G	41002	410
1761416	CATTERINO SPECIALE GANACHE SORTIDOS 6 X 300 G	41002	410
1761417	CATTERINO SPECIALE GANACHE SORTIDOS 10 X 75 G	41002	410
1762464	CATTERINO TAVOLETTAS AO LEITE 10 X 168 G	41007	410
1762465	CATTERINO TAVOLETTAS AO LEITE E BRANCO 10 X 168 G	41007	410
1762466	CATTERINO TAVOLETTAS AO LEITE E BRANCO ZERO ACUCAR 10 X 168	41007	410
1762467	CATTERINO TAVOLETTAS AO LEITE, MEIO AMARGO, BRANCO E 75% 10	41007	410
1764217	CATTERINO DELIZIE MORANGO 10 X 80 G	41004	410
1764218	CATTERINO DELIZIE SORTIDOS 10 X 80 G	41004	410
1764219	CATTERINO SOPRAFINNO GIANDUIA 10 X 80 G	41004	410
1764220	CATTERINO SOPRAFINNO AMENDOIM 10 X 80 G	41004	410
1764221	CATTERINO DELIZIE CAPPUCCINO 10 X 80 G	41004	410
1764222	CATTERINO DELIZIE AO LEITE 10 X 80 G	41004	410
1764223	CATTERINO DELIZIE MENTA 10 X 80 G	41004	410
1764224	CATTERINO DELIZIE LARANJA 10 X 80 G	41004	410
1764225	CATTERINO DELIZIE MANGA 10 X 80 G	41004	410
1767501	CATTERINO TABLETES AO LEITE ZERO 20 X 14 G	41008	410
1767502	CATTERINO TABLETES BRANCO ZERO 20 X 14 G	41008	410
1767503	CATTERINO TABLETES BRANCO COM FRUTAS VERM ZERO 20 X 14 G	41008	410
1767504	CATTERINO TABLETES MEIO AMARGO ZERO 20 X 14 G	41008	410
1767505	CATTERINO TABLETES 75 % 20 X 14 G	41008	410
1767506	CATTERINO TABLETES MEIO AMARGO 20 X 14 G	41008	410
1767507	CATTERINO TABLETES AO LEITE 20 X 14 G	41008	410
1767508	CATTERINO TABLETES BRANCO 20 X 14 G	41008	410
1769544	CATTERINO PASCOA DRAGEA AO LEITE 6 X 100G	41011	410
1769545	CATTERINO PASCOA DRAGEA MISTA 6 X 100G	41011	410
1769546	CATTERINO PASCOA OVINHOS AO LEITE 2025 12 X 40G	41011	410
1769547	CATTERINO PASCOA OVINHOS BRANCO 2025 12 X 40G	41011	410
1769550	CATTERINO PASCOA OVO CHOC BRANCO 6 X 280 G	41011	410
1769551	CATTERINO PASCOA OVO CHOC BCO ZERO E PISTACHE 6 X 360 G	41011	410
1769552	CATTERINO PASCOA OVO CHOC MEIO AMARGO 6 X 280 G	41011	410
1769553	CATTERINO PASCOA OVO TRIO TRUFADO CAPPUCCINO,CREMINO E CARAMELO 6 X 180 G	41011	410
1769554	CATTERINO PASCOA OVO TRIO TRUFADO PISTACHE, CARAMELO E AVELA 6 X 180 G	41011	410
1769560	CATTERINO PASCOA OVO CHOCOLATE AO LEITE 6 X 280 G	41011	410
1769561	CATTERINO PASCOA OVO AO LEITE 12 X 30G	41011	410
1769562	CATTERINO PASCOA OVO BRANCO COM FRUTAS VERMELHAS 12 X 30G	41011	410
1769563	CATTERINO PASCOA OVO AO LEITE ZERO COM FRUTAS VERMELHAS 12 X 30G	41011	410
1769564	CATTERINO PASCOA OVO CLASSICO DUO 6 X 280G	41011	410
1769565	CATTERINO PASCOA OVO CLASSICO AMARGO 75% 6 X 280G	41011	410
1769567	CATTERINO PASCOA OVO CLASSICO GIANDUIA 6 X 280G	41011	410
1769569	CATTERINO PASCOA OVO CLASSICO CHOC BRANCO 6 X 280G	41011	410
1769570	CATTERINO PASCOA OVO INTENSO TRUFADO CARAMELO SALGADO 6 X 590 G	41011	410
1769571	CATTERINO PASCOA OVO INTENSO TRUFADO AO LEITE 6 X 590 G	41011	410
1769572	CATTERINO PASCOA OVO TRUFADO CHOC AO LEITE E AVELA 2025 6 X 250G	41011	410
1769573	CATTERINO PASCOA OVO TRUFADO CHOC BRANCO E AVELA 2025 6 X 250G	41011	410
1769574	CATTERINO PASCOA OVO  TRUFADO CHOC AO LEITE ZERO 2025 6 X 250G	41011	410
1769575	CATTERINO PASCOA OVO TRUFADO CHOC BRANCO FRUT VERM E PIST 2025 6 X 250G	41011	410
1769576	CATTERINO PASCOA OVO TRUFADO CHOC AO LEITE CARAMELO SALG 2025 6 X 250G	41011	410
1769577	CATTERINO PASCOA SPECIALE SORTIDOS 10 X 75G	41011	410
1769578	CATTERINO PASCOA SPECIALE SORTIDOS 6 X 160G	41011	410
1769579	CATTERINO PASCOA SPECIALE SORTIDOS 6 X 300G	41011	410
1001051	GERMANI BISCOITO BROA MILHO 20 X 300 G	42501	425
1001055	GERMANI BISCOITO ROSQUINHA DE LEITE 20 X 300 G	42501	425
1001056	GERMANI BISCOITO ROSCA COM GLACE 20 X 300 G	42501	425
1001057	GERMANI BISCOITO MEL COM GLACE 20 X 300 G	42501	425
1001058	GERMANI BISCOITO SORTIDO 10 X 800 G	42501	425
1001059	GERMANI BISCOITO NATA CASEIRO 10 X 180 G	42501	425
1001060	GERMANI BISCOITO SORTIDO 20 X 400 G	42501	425
1001062	GERMANI BISCOITO PISTACHE CASEIRO 10 X 180 G	42501	425
1001063	GERMANI BISCOITO ROSQUINHA COCO 20 X 300 G	42501	425
